country_code,country,year,value,indicator
JPN,Japan,2017,38834.0529341227,NY.GDP.PCAP.CD
JPN,Japan,2016,39375.4731620781,NY.GDP.PCAP.CD
JPN,Japan,2015,34960.6393843385,NY.GDP.PCAP.CD
JPN,Japan,2014,38475.3952461838,NY.GDP.PCAP.CD
JPN,Japan,2013,40898.6478964744,NY.GDP.PCAP.CD
JPN,Japan,2012,49145.2804308193,NY.GDP.PCAP.CD
JPN,Japan,2011,48760.0789494211,NY.GDP.PCAP.CD
JPN,Japan,2010,44968.1562349739,NY.GDP.PCAP.CD
DEU,Germany,2024,55800.2194549412,NY.GDP.PCAP.CD
DEU,Germany,2023,53940.4073447462,NY.GDP.PCAP.CD
DEU,Germany,2022,49686.1154582583,NY.GDP.PCAP.CD
DEU,Germany,2021,52265.6541620571,NY.GDP.PCAP.CD
DEU,Germany,2020,47379.765194548,NY.GDP.PCAP.CD
DEU,Germany,2019,47623.8656074829,NY.GDP.PCAP.CD
DEU,Germany,2018,48874.8595028454,NY.GDP.PCAP.CD
DEU,Germany,2017,45526.5999576533,NY.GDP.PCAP.CD
DEU,Germany,2016,42961.0356905775,NY.GDP.PCAP.CD
DEU,Germany,2015,41911.0109851054,NY.GDP.PCAP.CD
DEU,Germany,2014,48971.0824722599,NY.GDP.PCAP.CD
DEU,Germany,2013,47220.0102098851,NY.GDP.PCAP.CD
DEU,Germany,2012,44735.5882319701,NY.GDP.PCAP.CD
DEU,Germany,2011,47646.582043143,NY.GDP.PCAP.CD
DEU,Germany,2010,42409.9356994694,NY.GDP.PCAP.CD
