country_code,country,year,value,indicator
IND,India,2024,6.48422363033757,NY.GDP.MKTP.KD.ZG
IND,India,2023,9.19075493028345,NY.GDP.MKTP.KD.ZG
IND,India,2022,7.60936497768895,NY.GDP.MKTP.KD.ZG
IND,India,2021,9.68959249192875,NY.GDP.MKTP.KD.ZG
IND,India,2020,-5.77772470686801,NY.GDP.MKTP.KD.ZG
IND,India,2019,3.87143694070356,NY.GDP.MKTP.KD.ZG
IND,India,2018,6.45385134497769,NY.GDP.MKTP.KD.ZG
IND,India,2017,6.79538341897911,NY.GDP.MKTP.KD.ZG
IND,India,2016,8.25630550179086,NY.GDP.MKTP.KD.ZG
IND,India,2015,7.99625378571471,NY.GDP.MKTP.KD.ZG
IND,India,2014,7.41022760508854,NY.GDP.MKTP.KD.ZG
IND,India,2013,6.38610640094825,NY.GDP.MKTP.KD.ZG
IND,India,2012,5.45638755166587,NY.GDP.MKTP.KD.ZG
IND,India,2011,5.24131619937695,NY.GDP.MKTP.KD.ZG
IND,India,2010,8.49758470221235,NY.GDP.MKTP.KD.ZG
CHN,China,2024,4.9773565917572,NY.GDP.MKTP.KD.ZG
CHN,China,2023,5.41484330099675,NY.GDP.MKTP.KD.ZG
CHN,China,2022,3.1341888719577,NY.GDP.MKTP.KD.ZG
CHN,China,2021,8.57008513166322,NY.GDP.MKTP.KD.ZG
CHN,China,2020,2.34018843078414,NY.GDP.MKTP.KD.ZG
CHN,China,2019,6.06850235053705,NY.GDP.MKTP.KD.ZG
CHN,China,2018,6.75671800166833,NY.GDP.MKTP.KD.ZG
CHN,China,2017,6.8912663621211,NY.GDP.MKTP.KD.ZG
CHN,China,2016,6.77555562837017,NY.GDP.MKTP.KD.ZG
CHN,China,2015,6.97878002657477,NY.GDP.MKTP.KD.ZG
CHN,China,2014,7.46190028229434,NY.GDP.MKTP.KD.ZG
CHN,China,2013,7.77872409446717,NY.GDP.MKTP.KD.ZG
CHN,China,2012,7.85617427055587,NY.GDP.MKTP.KD.ZG
CHN,China,2011,9.4613358870736,NY.GDP.MKTP.KD.ZG
CHN,China,2010,10.5962719761682,NY.GDP.MKTP.KD.ZG
JPN,Japan,2024,0.0836985643852159,NY.GDP.MKTP.KD.ZG
JPN,Japan,2023,1.47503481053384,NY.GDP.MKTP.KD.ZG
JPN,Japan,2022,0.941998775483285,NY.GDP.MKTP.KD.ZG
JPN,Japan,2021,2.69657404187188,NY.GDP.MKTP.KD.ZG
JPN,Japan,2020,-4.16876457146743,NY.GDP.MKTP.KD.ZG
JPN,Japan,2019,-0.402169200894946,NY.GDP.MKTP.KD.ZG
JPN,Japan,2018,0.643391023533141,NY.GDP.MKTP.KD.ZG
JPN,Japan,2017,1.67533175173359,NY.GDP.MKTP.KD.ZG
JPN,Japan,2016,0.753826745789127,NY.GDP.MKTP.KD.ZG
JPN,Japan,2015,1.56062669680782,NY.GDP.MKTP.KD.ZG
JPN,Japan,2014,0.296205514141889,NY.GDP.MKTP.KD.ZG
JPN,Japan,2013,2.00510017681211,NY.GDP.MKTP.KD.ZG
JPN,Japan,2012,1.37475099905274,NY.GDP.MKTP.KD.ZG
JPN,Japan,2011,0.0238095237995424,NY.GDP.MKTP.KD.ZG
JPN,Japan,2010,4.09791791943181,NY.GDP.MKTP.KD.ZG
DEU,Germany,2024,-0.238526858256165,NY.GDP.MKTP.KD.ZG
DEU,Germany,2023,-0.266438401180253,NY.GDP.MKTP.KD.ZG
DEU,Germany,2022,1.36973104612758,NY.GDP.MKTP.KD.ZG
DEU,Germany,2021,3.6699998840452,NY.GDP.MKTP.KD.ZG
DEU,Germany,2020,-4.09513751682526,NY.GDP.MKTP.KD.ZG
DEU,Germany,2019,0.987893350164853,NY.GDP.MKTP.KD.ZG
DEU,Germany,2018,1.11644310902427,NY.GDP.MKTP.KD.ZG
DEU,Germany,2017,2.71602454639843,NY.GDP.MKTP.KD.ZG
DEU,Germany,2016,2.29471066413561,NY.GDP.MKTP.KD.ZG
DEU,Germany,2015,1.65271978656361,NY.GDP.MKTP.KD.ZG
DEU,Germany,2014,2.16949889758517,NY.GDP.MKTP.KD.ZG
DEU,Germany,2013,0.386224592046474,NY.GDP.MKTP.KD.ZG
DEU,Germany,2012,0.47429132103845,NY.GDP.MKTP.KD.ZG
DEU,Germany,2011,3.75796884487347,NY.GDP.MKTP.KD.ZG
DEU,Germany,2010,4.14676755040489,NY.GDP.MKTP.KD.ZG
